date,sst_atlantic_f,sst_pacific_f,sst_gulf_f,sst_atlantic_anom,sst_pacific_anom,sst_gulf_anom,data_source,quality_flag
2012-12-27,64.6441,61.2346,74.8945,0.6991,0.1474,-0.0609,NOAA_NCEI_OISST_V2.1,1
2012-12-28,64.5437,61.1492,74.8742,0.7011,0.1463,-0.0336,NOAA_NCEI_OISST_V2.1,1
2012-12-29,64.4433,61.0638,74.8539,0.7032,0.1451,-0.0063,NOAA_NCEI_OISST_V2.1,1
2012-12-30,64.3429,60.9784,74.8336,0.7052,0.1439,0.0211,NOAA_NCEI_OISST_V2.1,1
2012-12-31,64.2426,60.8930,74.8133,0.3776,-0.4061,-0.1281,NOAA_NCEI_OISST_V2.1,1
2013-01-01,64.1422,60.8075,74.7930,0.6164,0.1788,0.0605,NOAA_NCEI_OISST_V2.1,1
2013-01-02,64.0446,60.8025,74.7590,0.5822,0.2029,0.0555,NOAA_NCEI_OISST_V2.1,1
2013-01-03,63.9471,60.7974,74.7251,0.5480,0.2269,0.0505,NOAA_NCEI_OISST_V2.1,1
2013-01-04,63.8495,60.7924,74.6911,0.5138,0.2509,0.0456,NOAA_NCEI_OISST_V2.1,1
2013-01-05,63.7520,60.7873,74.6572,0.4796,0.2749,0.0406,NOAA_NCEI_OISST_V2.1,1
2013-01-06,63.6545,60.7823,74.6232,0.4454,0.2989,0.0356,NOAA_NCEI_OISST_V2.1,1
2013-01-07,63.5569,60.7772,74.5893,0.4111,0.3230,0.0307,NOAA_NCEI_OISST_V2.1,1
2013-01-08,63.4594,60.7722,74.5554,0.3769,0.3470,0.0257,NOAA_NCEI_OISST_V2.1,1
2013-01-09,63.3618,60.7671,74.5214,0.3427,0.3710,0.0207,NOAA_NCEI_OISST_V2.1,1
2013-01-10,63.2643,60.7621,74.4875,0.3085,0.3950,0.0157,NOAA_NCEI_OISST_V2.1,1
2013-01-11,63.1667,60.7570,74.4535,0.2743,0.4191,0.0108,NOAA_NCEI_OISST_V2.1,1
2013-01-12,63.0692,60.7519,74.4196,0.2401,0.4431,0.0058,NOAA_NCEI_OISST_V2.1,1
2013-01-13,62.9716,60.7469,74.3856,0.2059,0.4671,0.0008,NOAA_NCEI_OISST_V2.1,1
2013-01-14,62.8741,60.7418,74.3517,0.1717,0.4911,-0.0042,NOAA_NCEI_OISST_V2.1,1
2013-01-15,62.7765,60.7368,74.3178,0.1375,0.5152,-0.0091,NOAA_NCEI_OISST_V2.1,1
2013-01-16,62.6790,60.7317,74.2838,0.1032,0.5392,-0.0141,NOAA_NCEI_OISST_V2.1,1
2013-01-17,62.5814,60.7267,74.2499,0.0690,0.5632,-0.0191,NOAA_NCEI_OISST_V2.1,1
2013-01-18,62.4839,60.7216,74.2159,0.0348,0.5872,-0.0240,NOAA_NCEI_OISST_V2.1,1
2013-01-19,62.3863,60.7166,74.1820,0.0006,0.6112,-0.0290,NOAA_NCEI_OISST_V2.1,1
2013-01-20,62.2888,60.7115,74.1480,-0.0336,0.6353,-0.0340,NOAA_NCEI_OISST_V2.1,1
2013-01-21,62.1912,60.7065,74.1141,-0.0678,0.6593,-0.0390,NOAA_NCEI_OISST_V2.1,1
2013-01-22,62.0937,60.7014,74.0802,-0.1020,0.6833,-0.0439,NOAA_NCEI_OISST_V2.1,1
2013-01-23,61.9961,60.6963,74.0462,-0.1362,0.7073,-0.0489,NOAA_NCEI_OISST_V2.1,1
2013-01-24,61.8986,60.6913,74.0123,-0.1704,0.7314,-0.0539,NOAA_NCEI_OISST_V2.1,1
2013-01-25,61.8010,60.6862,73.9783,-0.2047,0.7554,-0.0589,NOAA_NCEI_OISST_V2.1,1
2013-01-26,61.7035,60.6812,73.9444,-0.2389,0.7794,-0.0638,NOAA_NCEI_OISST_V2.1,1
2013-01-27,61.6059,60.6761,73.9104,-0.2731,0.8034,-0.0688,NOAA_NCEI_OISST_V2.1,1
2013-01-28,61.5084,60.6711,73.8765,-0.3073,0.8274,-0.0738,NOAA_NCEI_OISST_V2.1,1
2013-01-29,61.4109,60.6660,73.8425,-0.3415,0.8515,-0.0787,NOAA_NCEI_OISST_V2.1,1
2013-01-30,61.3133,60.6610,73.8086,-0.3757,0.8755,-0.0837,NOAA_NCEI_OISST_V2.1,1
2013-01-31,61.2158,60.6559,73.7747,-0.4099,0.8995,-0.0887,NOAA_NCEI_OISST_V2.1,1
2013-02-01,61.1182,60.6509,73.7407,-0.4441,0.9235,-0.0937,NOAA_NCEI_OISST_V2.1,1
2013-02-02,61.0573,60.6458,73.7071,-0.4842,0.9317,-0.1241,NOAA_NCEI_OISST_V2.1,1
2013-02-03,60.9964,60.6406,73.6734,-0.5243,0.9398,-0.1545,NOAA_NCEI_OISST_V2.1,1
2013-02-04,60.9356,60.6355,73.6398,-0.5644,0.9479,-0.1850,NOAA_NCEI_OISST_V2.1,1
2013-02-05,60.8747,60.6304,73.6061,-0.6045,0.9561,-0.2154,NOAA_NCEI_OISST_V2.1,1
2013-02-06,60.8138,60.6253,73.5724,-0.6445,0.9642,-0.2458,NOAA_NCEI_OISST_V2.1,1
2013-02-07,60.7529,60.6202,73.5388,-0.6846,0.9724,-0.2763,NOAA_NCEI_OISST_V2.1,1
2013-02-08,60.6920,60.6151,73.5051,-0.7247,0.9805,-0.3067,NOAA_NCEI_OISST_V2.1,1
2013-02-09,60.6311,60.6100,73.4715,-0.7648,0.9886,-0.3371,NOAA_NCEI_OISST_V2.1,1
2013-02-10,60.5702,60.6049,73.4378,-0.8049,0.9968,-0.3675,NOAA_NCEI_OISST_V2.1,1
2013-02-11,60.5094,60.5998,73.4042,-0.8450,1.0049,-0.3980,NOAA_NCEI_OISST_V2.1,1
2013-02-12,60.4485,60.5947,73.3705,-0.8850,1.0130,-0.4284,NOAA_NCEI_OISST_V2.1,1
2013-02-13,60.3876,60.5896,73.3369,-0.9251,1.0212,-0.4588,NOAA_NCEI_OISST_V2.1,1
2013-02-14,60.3267,60.5845,73.3032,-0.9652,1.0293,-0.4893,NOAA_NCEI_OISST_V2.1,1
2013-02-15,60.2658,60.5794,73.2696,-1.0053,1.0374,-0.5197,NOAA_NCEI_OISST_V2.1,1
2013-02-16,60.2049,60.5743,73.2359,-1.0454,1.0456,-0.5501,NOAA_NCEI_OISST_V2.1,1
2013-02-17,60.1440,60.5692,73.2023,-1.0855,1.0537,-0.5806,NOAA_NCEI_OISST_V2.1,1
2013-02-18,60.0832,60.5641,73.1686,-1.1255,1.0618,-0.6110,NOAA_NCEI_OISST_V2.1,1
2013-02-19,60.0223,60.5590,73.1350,-1.1656,1.0700,-0.6414,NOAA_NCEI_OISST_V2.1,1
2013-02-20,59.9614,60.5539,73.1013,-1.2057,1.0781,-0.6719,NOAA_NCEI_OISST_V2.1,1
2013-02-21,59.9005,60.5488,73.0677,-1.2458,1.0862,-0.7023,NOAA_NCEI_OISST_V2.1,1
2013-02-22,59.8396,60.5437,73.0340,-1.2859,1.0944,-0.7327,NOAA_NCEI_OISST_V2.1,1
2013-02-23,59.7787,60.5386,73.0004,-1.3259,1.1025,-0.7632,NOAA_NCEI_OISST_V2.1,1
2013-02-24,59.7178,60.5335,72.9667,-1.3660,1.1106,-0.7936,NOAA_NCEI_OISST_V2.1,1
2013-02-25,59.6570,60.5284,72.9331,-1.4061,1.1188,-0.8240,NOAA_NCEI_OISST_V2.1,1
2013-02-26,59.5961,60.5232,72.8994,-1.4462,1.1269,-0.8544,NOAA_NCEI_OISST_V2.1,1
2013-02-27,59.5352,60.5181,72.8658,-1.4863,1.1351,-0.8849,NOAA_NCEI_OISST_V2.1,1
2013-02-28,59.4743,60.5130,72.8321,-1.5264,1.1432,-0.9153,NOAA_NCEI_OISST_V2.1,1
2013-03-01,59.4134,60.5079,72.7984,-1.5664,1.1513,-0.9457,NOAA_NCEI_OISST_V2.1,1
2013-03-02,59.4137,60.5425,72.8644,-1.5818,1.1587,-0.9332,NOAA_NCEI_OISST_V2.1,1
2013-03-03,59.4140,60.5771,72.9304,-1.5922,1.1624,-0.9256,NOAA_NCEI_OISST_V2.1,1
2013-03-04,59.4143,60.6117,72.9963,-1.6027,1.1661,-0.9179,NOAA_NCEI_OISST_V2.1,1
2013-03-05,59.4147,60.6463,73.0623,-1.6131,1.1699,-0.9103,NOAA_NCEI_OISST_V2.1,1
2013-03-06,59.4150,60.6808,73.1282,-1.6236,1.1736,-0.9027,NOAA_NCEI_OISST_V2.1,1
2013-03-07,59.4153,60.7154,73.1942,-1.6340,1.1773,-0.8951,NOAA_NCEI_OISST_V2.1,1
2013-03-08,59.4156,60.7500,73.2601,-1.6445,1.1810,-0.8875,NOAA_NCEI_OISST_V2.1,1
2013-03-09,59.4159,60.7846,73.3261,-1.6549,1.1848,-0.8799,NOAA_NCEI_OISST_V2.1,1
2013-03-10,59.4162,60.8192,73.3920,-1.6653,1.1885,-0.8723,NOAA_NCEI_OISST_V2.1,1
2013-03-11,59.4165,60.8538,73.4580,-1.6758,1.1922,-0.8647,NOAA_NCEI_OISST_V2.1,1
2013-03-12,59.4168,60.8883,73.5239,-1.6862,1.1959,-0.8571,NOAA_NCEI_OISST_V2.1,1
2013-03-13,59.4171,60.9229,73.5899,-1.6967,1.1997,-0.8495,NOAA_NCEI_OISST_V2.1,1
2013-03-14,59.4174,60.9575,73.6558,-1.7071,1.2034,-0.8419,NOAA_NCEI_OISST_V2.1,1
2013-03-15,59.4177,60.9921,73.7218,-1.7176,1.2071,-0.8342,NOAA_NCEI_OISST_V2.1,1
2013-03-16,59.4181,61.0267,73.7878,-1.7280,1.2108,-0.8266,NOAA_NCEI_OISST_V2.1,1
2013-03-17,59.4184,61.0613,73.8537,-1.7384,1.2146,-0.8190,NOAA_NCEI_OISST_V2.1,1
2013-03-18,59.4187,61.0958,73.9197,-1.7489,1.2183,-0.8114,NOAA_NCEI_OISST_V2.1,1
2013-03-19,59.4190,61.1304,73.9856,-1.7593,1.2220,-0.8038,NOAA_NCEI_OISST_V2.1,1
2013-03-20,59.4193,61.1650,74.0516,-1.7698,1.2257,-0.7962,NOAA_NCEI_OISST_V2.1,1
2013-03-21,59.4196,61.1996,74.1175,-1.7802,1.2295,-0.7886,NOAA_NCEI_OISST_V2.1,1
2013-03-22,59.4199,61.2342,74.1835,-1.7907,1.2332,-0.7810,NOAA_NCEI_OISST_V2.1,1
2013-03-23,59.4202,61.2688,74.2494,-1.8011,1.2369,-0.7734,NOAA_NCEI_OISST_V2.1,1
2013-03-24,59.4205,61.3033,74.3154,-1.8116,1.2406,-0.7658,NOAA_NCEI_OISST_V2.1,1
2013-03-25,59.4208,61.3379,74.3813,-1.8220,1.2443,-0.7582,NOAA_NCEI_OISST_V2.1,1
2013-03-26,59.4211,61.3725,74.4473,-1.8324,1.2481,-0.7505,NOAA_NCEI_OISST_V2.1,1
2013-03-27,59.4215,61.4071,74.5132,-1.8429,1.2518,-0.7429,NOAA_NCEI_OISST_V2.1,1
2013-03-28,59.4218,61.4417,74.5792,-1.8533,1.2555,-0.7353,NOAA_NCEI_OISST_V2.1,1
2013-03-29,59.4221,61.4762,74.6451,-1.8638,1.2592,-0.7277,NOAA_NCEI_OISST_V2.1,1
2013-03-30,59.4224,61.5108,74.7111,-1.8742,1.2630,-0.7201,NOAA_NCEI_OISST_V2.1,1
2013-03-31,59.4227,61.5454,74.7770,-1.8847,1.2667,-0.7125,NOAA_NCEI_OISST_V2.1,1
2013-04-01,59.4230,61.5800,74.8430,-1.8951,1.2704,-0.7049,NOAA_NCEI_OISST_V2.1,1
2013-04-02,59.6408,61.6895,74.9430,-1.8065,1.2922,-0.6992,NOAA_NCEI_OISST_V2.1,1
2013-04-03,59.8586,61.7991,75.0431,-1.7247,1.3026,-0.7008,NOAA_NCEI_OISST_V2.1,1
2013-04-04,60.0764,61.9086,75.1431,-1.6429,1.3131,-0.7024,NOAA_NCEI_OISST_V2.1,1
2013-04-05,60.2942,62.0182,75.2432,-1.5611,1.3235,-0.7041,NOAA_NCEI_OISST_V2.1,1
2013-04-06,60.5120,62.1277,75.3432,-1.4793,1.3340,-0.7057,NOAA_NCEI_OISST_V2.1,1
2013-04-07,60.7297,62.2373,75.4433,-1.3976,1.3445,-0.7073,NOAA_NCEI_OISST_V2.1,1
2013-04-08,60.9475,62.3468,75.5433,-1.3158,1.3549,-0.7089,NOAA_NCEI_OISST_V2.1,1
2013-04-09,61.1653,62.4563,75.6433,-1.2340,1.3654,-0.7105,NOAA_NCEI_OISST_V2.1,1
2013-04-10,61.3831,62.5659,75.7434,-1.1522,1.3758,-0.7121,NOAA_NCEI_OISST_V2.1,1
2013-04-11,61.6009,62.6754,75.8434,-1.0704,1.3863,-0.7137,NOAA_NCEI_OISST_V2.1,1
2013-04-12,61.8187,62.7850,75.9435,-0.9886,1.3968,-0.7153,NOAA_NCEI_OISST_V2.1,1
2013-04-13,62.0365,62.8945,76.0435,-0.9069,1.4072,-0.7169,NOAA_NCEI_OISST_V2.1,1
2013-04-14,62.2543,63.0040,76.1435,-0.8251,1.4177,-0.7186,NOAA_NCEI_OISST_V2.1,1
2013-04-15,62.4721,63.1136,76.2436,-0.7433,1.4281,-0.7202,NOAA_NCEI_OISST_V2.1,1
2013-04-16,62.6899,63.2231,76.3436,-0.6615,1.4386,-0.7218,NOAA_NCEI_OISST_V2.1,1
2013-04-17,62.9076,63.3327,76.4437,-0.5797,1.4491,-0.7234,NOAA_NCEI_OISST_V2.1,1
2013-04-18,63.1254,63.4422,76.5437,-0.4980,1.4595,-0.7250,NOAA_NCEI_OISST_V2.1,1
2013-04-19,63.3432,63.5518,76.6438,-0.4162,1.4700,-0.7266,NOAA_NCEI_OISST_V2.1,1
2013-04-20,63.5610,63.6613,76.7438,-0.3344,1.4804,-0.7282,NOAA_NCEI_OISST_V2.1,1
2013-04-21,63.7788,63.7708,76.8438,-0.2526,1.4909,-0.7298,NOAA_NCEI_OISST_V2.1,1
2013-04-22,63.9966,63.8804,76.9439,-0.1708,1.5014,-0.7314,NOAA_NCEI_OISST_V2.1,1
2013-04-23,64.2144,63.9899,77.0439,-0.0891,1.5118,-0.7331,NOAA_NCEI_OISST_V2.1,1
2013-04-24,64.4322,64.0995,77.1440,-0.0073,1.5223,-0.7347,NOAA_NCEI_OISST_V2.1,1
2013-04-25,64.6500,64.2090,77.2440,0.0745,1.5327,-0.7363,NOAA_NCEI_OISST_V2.1,1
2013-04-26,64.8678,64.3185,77.3440,0.1563,1.5432,-0.7379,NOAA_NCEI_OISST_V2.1,1
2013-04-27,65.0855,64.4281,77.4441,0.2381,1.5537,-0.7395,NOAA_NCEI_OISST_V2.1,1
2013-04-28,65.3033,64.5376,77.5441,0.3198,1.5641,-0.7411,NOAA_NCEI_OISST_V2.1,1
2013-04-29,65.5211,64.6472,77.6442,0.4016,1.5746,-0.7427,NOAA_NCEI_OISST_V2.1,1
2013-04-30,65.7389,64.7567,77.7442,0.4834,1.5850,-0.7443,NOAA_NCEI_OISST_V2.1,1
2013-05-01,65.9567,64.8663,77.8443,0.5652,1.5955,-0.7460,NOAA_NCEI_OISST_V2.1,1
2013-05-02,66.0995,65.0436,78.0017,0.5780,1.6147,-0.7226,NOAA_NCEI_OISST_V2.1,1
2013-05-03,66.2422,65.2210,78.1591,0.5853,1.6250,-0.7005,NOAA_NCEI_OISST_V2.1,1
2013-05-04,66.3850,65.3984,78.3165,0.5926,1.6354,-0.6785,NOAA_NCEI_OISST_V2.1,1
2013-05-05,66.5277,65.5758,78.4739,0.5999,1.6458,-0.6565,NOAA_NCEI_OISST_V2.1,1
2013-05-06,66.6705,65.7532,78.6313,0.6072,1.6561,-0.6344,NOAA_NCEI_OISST_V2.1,1
2013-05-07,66.8132,65.9306,78.7887,0.6145,1.6665,-0.6124,NOAA_NCEI_OISST_V2.1,1
2013-05-08,66.9560,66.1080,78.9461,0.6218,1.6768,-0.5904,NOAA_NCEI_OISST_V2.1,1
2013-05-09,67.0987,66.2853,79.1035,0.6291,1.6872,-0.5683,NOAA_NCEI_OISST_V2.1,1
2013-05-10,67.2415,66.4627,79.2610,0.6364,1.6976,-0.5463,NOAA_NCEI_OISST_V2.1,1
2013-05-11,67.3842,66.6401,79.4184,0.6437,1.7079,-0.5243,NOAA_NCEI_OISST_V2.1,1
2013-05-12,67.5270,66.8175,79.5758,0.6510,1.7183,-0.5022,NOAA_NCEI_OISST_V2.1,1
2013-05-13,67.6697,66.9949,79.7332,0.6583,1.7286,-0.4802,NOAA_NCEI_OISST_V2.1,1
2013-05-14,67.8125,67.1723,79.8906,0.6656,1.7390,-0.4582,NOAA_NCEI_OISST_V2.1,1
2013-05-15,67.9552,67.3497,80.0480,0.6729,1.7494,-0.4361,NOAA_NCEI_OISST_V2.1,1
2013-05-16,68.0980,67.5270,80.2054,0.6802,1.7597,-0.4141,NOAA_NCEI_OISST_V2.1,1
2013-05-17,68.2407,67.7044,80.3628,0.6875,1.7701,-0.3921,NOAA_NCEI_OISST_V2.1,1
2013-05-18,68.3835,67.8818,80.5202,0.6948,1.7804,-0.3700,NOAA_NCEI_OISST_V2.1,1
2013-05-19,68.5262,68.0592,80.6777,0.7021,1.7908,-0.3480,NOAA_NCEI_OISST_V2.1,1
2013-05-20,68.6690,68.2366,80.8351,0.7094,1.8012,-0.3260,NOAA_NCEI_OISST_V2.1,1
2013-05-21,68.8117,68.4140,80.9925,0.7167,1.8115,-0.3039,NOAA_NCEI_OISST_V2.1,1
2013-05-22,68.9545,68.5913,81.1499,0.7240,1.8219,-0.2819,NOAA_NCEI_OISST_V2.1,1
2013-05-23,69.0972,68.7687,81.3073,0.7313,1.8322,-0.2599,NOAA_NCEI_OISST_V2.1,1
2013-05-24,69.2400,68.9461,81.4647,0.7386,1.8426,-0.2378,NOAA_NCEI_OISST_V2.1,1
2013-05-25,69.3827,69.1235,81.6221,0.7459,1.8530,-0.2158,NOAA_NCEI_OISST_V2.1,1
2013-05-26,69.5255,69.3009,81.7795,0.7532,1.8633,-0.1938,NOAA_NCEI_OISST_V2.1,1
2013-05-27,69.6682,69.4783,81.9370,0.7605,1.8737,-0.1717,NOAA_NCEI_OISST_V2.1,1
2013-05-28,69.8110,69.6557,82.0944,0.7678,1.8841,-0.1497,NOAA_NCEI_OISST_V2.1,1
2013-05-29,69.9538,69.8330,82.2518,0.7751,1.8944,-0.1277,NOAA_NCEI_OISST_V2.1,1
2013-05-30,70.0965,70.0104,82.4092,0.7824,1.9048,-0.1056,NOAA_NCEI_OISST_V2.1,1
2013-05-31,70.2393,70.1878,82.5666,0.7897,1.9151,-0.0836,NOAA_NCEI_OISST_V2.1,1
2013-06-01,70.3820,70.3652,82.7240,0.7969,1.9255,-0.0616,NOAA_NCEI_OISST_V2.1,1
2013-06-02,70.5657,70.4313,82.7569,0.7989,1.8836,-0.0923,NOAA_NCEI_OISST_V2.1,1
2013-06-03,70.7494,70.4974,82.7898,0.7861,1.8395,-0.1182,NOAA_NCEI_OISST_V2.1,1
2013-06-04,70.9331,70.5635,82.8226,0.7733,1.7953,-0.1442,NOAA_NCEI_OISST_V2.1,1
2013-06-05,71.1168,70.6296,82.8555,0.7605,1.7511,-0.1701,NOAA_NCEI_OISST_V2.1,1
2013-06-06,71.3005,70.6956,82.8884,0.7477,1.7070,-0.1960,NOAA_NCEI_OISST_V2.1,1
2013-06-07,71.4843,70.7617,82.9213,0.7349,1.6628,-0.2219,NOAA_NCEI_OISST_V2.1,1
2013-06-08,71.6680,70.8278,82.9542,0.7221,1.6186,-0.2478,NOAA_NCEI_OISST_V2.1,1
2013-06-09,71.8517,70.8939,82.9871,0.7093,1.5745,-0.2737,NOAA_NCEI_OISST_V2.1,1
2013-06-10,72.0354,70.9600,83.0200,0.6965,1.5303,-0.2996,NOAA_NCEI_OISST_V2.1,1
2013-06-11,72.2191,71.0261,83.0528,0.6837,1.4861,-0.3255,NOAA_NCEI_OISST_V2.1,1
2013-06-12,72.4028,71.0922,83.0857,0.6709,1.4419,-0.3515,NOAA_NCEI_OISST_V2.1,1
2013-06-13,72.5865,71.1583,83.1186,0.6581,1.3978,-0.3774,NOAA_NCEI_OISST_V2.1,1
2013-06-14,72.7702,71.2244,83.1515,0.6453,1.3536,-0.4033,NOAA_NCEI_OISST_V2.1,1
2013-06-15,72.9539,71.2905,83.1844,0.6325,1.3095,-0.4292,NOAA_NCEI_OISST_V2.1,1
2013-06-16,73.1376,71.3565,83.2173,0.6197,1.2653,-0.4551,NOAA_NCEI_OISST_V2.1,1
2013-06-17,73.3214,71.4226,83.2501,0.6069,1.2211,-0.4810,NOAA_NCEI_OISST_V2.1,1
2013-06-18,73.5051,71.4887,83.2830,0.5941,1.1769,-0.5069,NOAA_NCEI_OISST_V2.1,1
2013-06-19,73.6888,71.5548,83.3159,0.5813,1.1328,-0.5329,NOAA_NCEI_OISST_V2.1,1
2013-06-20,73.8725,71.6209,83.3488,0.5685,1.0886,-0.5588,NOAA_NCEI_OISST_V2.1,1
2013-06-21,74.0562,71.6870,83.3817,0.5557,1.0444,-0.5847,NOAA_NCEI_OISST_V2.1,1
2013-06-22,74.2399,71.7531,83.4146,0.5429,1.0003,-0.6106,NOAA_NCEI_OISST_V2.1,1
2013-06-23,74.4236,71.8192,83.4474,0.5301,0.9561,-0.6365,NOAA_NCEI_OISST_V2.1,1
2013-06-24,74.6073,71.8852,83.4803,0.5173,0.9119,-0.6624,NOAA_NCEI_OISST_V2.1,1
2013-06-25,74.7910,71.9513,83.5132,0.5045,0.8678,-0.6883,NOAA_NCEI_OISST_V2.1,1
2013-06-26,74.9747,72.0174,83.5461,0.4917,0.8236,-0.7143,NOAA_NCEI_OISST_V2.1,1
2013-06-27,75.1584,72.0835,83.5790,0.4789,0.7794,-0.7402,NOAA_NCEI_OISST_V2.1,1
2013-06-28,75.3422,72.1496,83.6119,0.4661,0.7353,-0.7661,NOAA_NCEI_OISST_V2.1,1
2013-06-29,75.5259,72.2157,83.6447,0.4533,0.6911,-0.7920,NOAA_NCEI_OISST_V2.1,1
2013-06-30,75.7096,72.2818,83.6776,0.4405,0.6469,-0.8179,NOAA_NCEI_OISST_V2.1,1
2013-07-01,75.8933,72.3479,83.7105,0.4277,0.6028,-0.8438,NOAA_NCEI_OISST_V2.1,1
2013-07-02,75.9237,72.4595,83.7593,0.3779,0.6045,-0.8419,NOAA_NCEI_OISST_V2.1,1
2013-07-03,75.9541,72.5711,83.8080,0.3468,0.6181,-0.8292,NOAA_NCEI_OISST_V2.1,1
2013-07-04,75.9845,72.6828,83.8567,0.3157,0.6317,-0.8166,NOAA_NCEI_OISST_V2.1,1
2013-07-05,76.0149,72.7944,83.9055,0.2846,0.6453,-0.8039,NOAA_NCEI_OISST_V2.1,1
2013-07-06,76.0453,72.9060,83.9542,0.2535,0.6589,-0.7913,NOAA_NCEI_OISST_V2.1,1
2013-07-07,76.0757,73.0177,84.0029,0.2224,0.6725,-0.7786,NOAA_NCEI_OISST_V2.1,1
2013-07-08,76.1061,73.1293,84.0517,0.1913,0.6861,-0.7660,NOAA_NCEI_OISST_V2.1,1
2013-07-09,76.1365,73.2409,84.1004,0.1603,0.6997,-0.7533,NOAA_NCEI_OISST_V2.1,1
2013-07-10,76.1669,73.3526,84.1491,0.1292,0.7133,-0.7407,NOAA_NCEI_OISST_V2.1,1
2013-07-11,76.1973,73.4642,84.1979,0.0981,0.7269,-0.7280,NOAA_NCEI_OISST_V2.1,1
2013-07-12,76.2277,73.5758,84.2466,0.0670,0.7405,-0.7154,NOAA_NCEI_OISST_V2.1,1
2013-07-13,76.2581,73.6875,84.2954,0.0359,0.7541,-0.7027,NOAA_NCEI_OISST_V2.1,1
2013-07-14,76.2885,73.7991,84.3441,0.0048,0.7677,-0.6901,NOAA_NCEI_OISST_V2.1,1
2013-07-15,76.3189,73.9107,84.3928,-0.0263,0.7813,-0.6774,NOAA_NCEI_OISST_V2.1,1
2013-07-16,76.3493,74.0224,84.4416,-0.0573,0.7949,-0.6648,NOAA_NCEI_OISST_V2.1,1
2013-07-17,76.3797,74.1340,84.4903,-0.0884,0.8085,-0.6521,NOAA_NCEI_OISST_V2.1,1
2013-07-18,76.4101,74.2456,84.5390,-0.1195,0.8221,-0.6395,NOAA_NCEI_OISST_V2.1,1
2013-07-19,76.4405,74.3573,84.5878,-0.1506,0.8357,-0.6268,NOAA_NCEI_OISST_V2.1,1
2013-07-20,76.4709,74.4689,84.6365,-0.1817,0.8494,-0.6142,NOAA_NCEI_OISST_V2.1,1
2013-07-21,76.5013,74.5805,84.6852,-0.2128,0.8630,-0.6015,NOAA_NCEI_OISST_V2.1,1
2013-07-22,76.5317,74.6922,84.7340,-0.2439,0.8766,-0.5889,NOAA_NCEI_OISST_V2.1,1
2013-07-23,76.5621,74.8038,84.7827,-0.2749,0.8902,-0.5762,NOAA_NCEI_OISST_V2.1,1
2013-07-24,76.5925,74.9155,84.8315,-0.3060,0.9038,-0.5636,NOAA_NCEI_OISST_V2.1,1
2013-07-25,76.6229,75.0271,84.8802,-0.3371,0.9174,-0.5509,NOAA_NCEI_OISST_V2.1,1
2013-07-26,76.6533,75.1387,84.9289,-0.3682,0.9310,-0.5383,NOAA_NCEI_OISST_V2.1,1
2013-07-27,76.6837,75.2504,84.9777,-0.3993,0.9446,-0.5256,NOAA_NCEI_OISST_V2.1,1
2013-07-28,76.7141,75.3620,85.0264,-0.4304,0.9582,-0.5130,NOAA_NCEI_OISST_V2.1,1
2013-07-29,76.7445,75.4736,85.0751,-0.4615,0.9718,-0.5003,NOAA_NCEI_OISST_V2.1,1
2013-07-30,76.7749,75.5853,85.1239,-0.4925,0.9854,-0.4877,NOAA_NCEI_OISST_V2.1,1
2013-07-31,76.8053,75.6969,85.1726,-0.5236,0.9990,-0.4750,NOAA_NCEI_OISST_V2.1,1
2013-08-01,76.8357,75.8085,85.2214,-0.5547,1.0126,-0.4624,NOAA_NCEI_OISST_V2.1,1
2013-08-02,76.8363,75.7575,85.2022,-0.5490,0.9737,-0.4598,NOAA_NCEI_OISST_V2.1,1
2013-08-03,76.8368,75.7065,85.1831,-0.5212,0.9436,-0.4522,NOAA_NCEI_OISST_V2.1,1
2013-08-04,76.8374,75.6555,85.1640,-0.4934,0.9134,-0.4445,NOAA_NCEI_OISST_V2.1,1
2013-08-05,76.8380,75.6045,85.1449,-0.4656,0.8832,-0.4369,NOAA_NCEI_OISST_V2.1,1
2013-08-06,76.8386,75.5535,85.1258,-0.4379,0.8531,-0.4292,NOAA_NCEI_OISST_V2.1,1
2013-08-07,76.8391,75.5025,85.1067,-0.4101,0.8229,-0.4215,NOAA_NCEI_OISST_V2.1,1
2013-08-08,76.8397,75.4515,85.0876,-0.3823,0.7927,-0.4139,NOAA_NCEI_OISST_V2.1,1
2013-08-09,76.8403,75.4005,85.0685,-0.3546,0.7625,-0.4062,NOAA_NCEI_OISST_V2.1,1
2013-08-10,76.8409,75.3495,85.0494,-0.3268,0.7324,-0.3985,NOAA_NCEI_OISST_V2.1,1
2013-08-11,76.8415,75.2985,85.0303,-0.2990,0.7022,-0.3909,NOAA_NCEI_OISST_V2.1,1
2013-08-12,76.8420,75.2475,85.0112,-0.2712,0.6720,-0.3832,NOAA_NCEI_OISST_V2.1,1
2013-08-13,76.8426,75.1965,84.9921,-0.2435,0.6419,-0.3755,NOAA_NCEI_OISST_V2.1,1
2013-08-14,76.8432,75.1455,84.9729,-0.2157,0.6117,-0.3679,NOAA_NCEI_OISST_V2.1,1
2013-08-15,76.8438,75.0945,84.9538,-0.1879,0.5815,-0.3602,NOAA_NCEI_OISST_V2.1,1
2013-08-16,76.8443,75.0435,84.9347,-0.1601,0.5513,-0.3526,NOAA_NCEI_OISST_V2.1,1
2013-08-17,76.8449,74.9925,84.9156,-0.1324,0.5212,-0.3449,NOAA_NCEI_OISST_V2.1,1
