date,enso_nino34,pdo_index,nao_index,enso_phase
2012-02-05,-3.168,-0.673,0.237,La_Nina
2012-02-06,-3.171,-0.677,0.259,La_Nina
2012-02-07,-3.172,-0.683,0.277,La_Nina
2012-02-08,-3.171,-0.692,0.29,La_Nina
2012-02-09,-3.167,-0.704,0.299,La_Nina
2012-02-10,-3.162,-0.717,0.305,La_Nina
2012-02-11,-3.155,-0.733,0.307,La_Nina
2012-02-12,-3.147,-0.75,0.306,La_Nina
2012-02-13,-3.137,-0.768,0.301,La_Nina
2012-02-14,-3.125,-0.787,0.294,La_Nina
2012-02-15,-3.112,-0.807,0.284,La_Nina
2012-02-16,-3.098,-0.828,0.272,La_Nina
2012-02-17,-3.083,-0.849,0.257,La_Nina
2012-02-18,-3.067,-0.869,0.241,La_Nina
2012-02-19,-3.05,-0.89,0.222,La_Nina
2012-02-20,-3.033,-0.91,0.202,La_Nina
2012-02-21,-3.015,-0.929,0.181,La_Nina
2012-02-22,-2.996,-0.946,0.158,La_Nina
2012-02-23,-2.978,-0.963,0.134,La_Nina
2012-02-24,-2.959,-0.978,0.109,La_Nina
2012-02-25,-2.94,-0.99,0.084,La_Nina
2012-02-26,-2.921,-1.001,0.059,La_Nina
2012-02-27,-2.902,-1.009,0.033,La_Nina
2012-02-28,-2.884,-1.014,0.007,La_Nina
2012-02-29,-2.866,-1.016,-0.019,La_Nina
2012-03-01,-2.849,-1.015,-0.044,La_Nina
2012-03-02,-2.833,-1.01,-0.069,La_Nina
2012-03-03,-2.817,-1.002,-0.093,La_Nina
2012-03-04,-2.802,-0.991,-0.116,La_Nina
2012-03-05,-2.787,-0.977,-0.138,La_Nina
2012-03-06,-2.773,-0.96,-0.16,La_Nina
2012-03-07,-2.76,-0.94,-0.181,La_Nina
2012-03-08,-2.748,-0.918,-0.201,La_Nina
2012-03-09,-2.736,-0.894,-0.22,La_Nina
2012-03-10,-2.725,-0.868,-0.238,La_Nina
2012-03-11,-2.715,-0.841,-0.256,La_Nina
2012-03-12,-2.706,-0.811,-0.272,La_Nina
2012-03-13,-2.697,-0.781,-0.287,La_Nina
2012-03-14,-2.689,-0.749,-0.302,La_Nina
2012-03-15,-2.681,-0.717,-0.315,La_Nina
2012-03-16,-2.674,-0.684,-0.327,La_Nina
2012-03-17,-2.668,-0.65,-0.337,La_Nina
2012-03-18,-2.663,-0.616,-0.347,La_Nina
2012-03-19,-2.658,-0.583,-0.355,La_Nina
2012-03-20,-2.654,-0.549,-0.362,La_Nina
2012-03-21,-2.651,-0.516,-0.368,La_Nina
2012-03-22,-2.648,-0.483,-0.372,La_Nina
2012-03-23,-2.646,-0.451,-0.375,La_Nina
2012-03-24,-2.645,-0.42,-0.377,La_Nina
2012-03-25,-2.644,-0.39,-0.377,La_Nina
2012-03-26,-2.644,-0.362,-0.375,La_Nina
2012-03-27,-2.645,-0.335,-0.372,La_Nina
2012-03-28,-2.646,-0.311,-0.368,La_Nina
2012-03-29,-2.649,-0.288,-0.362,La_Nina
2012-03-30,-2.651,-0.268,-0.354,La_Nina
2012-03-31,-2.655,-0.25,-0.344,La_Nina
2012-04-01,-2.659,-0.234,-0.333,La_Nina
2012-04-02,-2.663,-0.222,-0.32,La_Nina
2012-04-03,-2.669,-0.212,-0.305,La_Nina
2012-04-04,-2.675,-0.205,-0.289,La_Nina
2012-04-05,-2.681,-0.201,-0.271,La_Nina
2012-04-06,-2.688,-0.199,-0.252,La_Nina
2012-04-07,-2.695,-0.2,-0.232,La_Nina
2012-04-08,-2.702,-0.202,-0.211,La_Nina
2012-04-09,-2.709,-0.207,-0.188,La_Nina
2012-04-10,-2.717,-0.214,-0.165,La_Nina
2012-04-11,-2.724,-0.224,-0.141,La_Nina
2012-04-12,-2.731,-0.234,-0.116,La_Nina
2012-04-13,-2.739,-0.247,-0.091,La_Nina
2012-04-14,-2.746,-0.262,-0.066,La_Nina
2012-04-15,-2.753,-0.278,-0.04,La_Nina
2012-04-16,-2.759,-0.295,-0.013,La_Nina
2012-04-17,-2.765,-0.314,0.013,La_Nina
2012-04-18,-2.771,-0.334,0.04,La_Nina
2012-04-19,-2.776,-0.355,0.066,La_Nina
2012-04-20,-2.781,-0.378,0.092,La_Nina
2012-04-21,-2.784,-0.401,0.118,La_Nina
2012-04-22,-2.787,-0.426,0.143,La_Nina
2012-04-23,-2.789,-0.451,0.168,La_Nina
2012-04-24,-2.791,-0.476,0.192,La_Nina
2012-04-25,-2.791,-0.503,0.216,La_Nina
2012-04-26,-2.79,-0.529,0.239,La_Nina
2012-04-27,-2.788,-0.556,0.26,La_Nina
2012-04-28,-2.785,-0.584,0.281,La_Nina
2012-04-29,-2.781,-0.611,0.3,La_Nina
2012-04-30,-2.775,-0.639,0.318,La_Nina
2012-05-01,-2.768,-0.667,0.335,La_Nina
2012-05-02,-2.759,-0.694,0.35,La_Nina
2012-05-03,-2.749,-0.721,0.364,La_Nina
2012-05-04,-2.738,-0.748,0.376,La_Nina
2012-05-05,-2.725,-0.775,0.387,La_Nina
2012-05-06,-2.711,-0.801,0.396,La_Nina
2012-05-07,-2.695,-0.827,0.404,La_Nina
2012-05-08,-2.679,-0.852,0.41,La_Nina
2012-05-09,-2.661,-0.877,0.414,La_Nina
2012-05-10,-2.642,-0.901,0.417,La_Nina
2012-05-11,-2.623,-0.924,0.419,La_Nina
2012-05-12,-2.602,-0.946,0.419,La_Nina
2012-05-13,-2.58,-0.968,0.417,La_Nina
2012-05-14,-2.557,-0.988,0.414,La_Nina
2012-05-15,-2.533,-1.008,0.41,La_Nina
2012-05-16,-2.509,-1.027,0.403,La_Nina
2012-05-17,-2.484,-1.044,0.396,La_Nina
2012-05-18,-2.458,-1.06,0.386,La_Nina
2012-05-19,-2.431,-1.075,0.375,La_Nina
2012-05-20,-2.404,-1.088,0.363,La_Nina
2012-05-21,-2.376,-1.1,0.349,La_Nina
2012-05-22,-2.348,-1.111,0.333,La_Nina
2012-05-23,-2.319,-1.12,0.316,La_Nina
2012-05-24,-2.29,-1.128,0.298,La_Nina
2012-05-25,-2.26,-1.133,0.277,La_Nina
2012-05-26,-2.23,-1.137,0.255,La_Nina
2012-05-27,-2.2,-1.14,0.232,La_Nina
2012-05-28,-2.169,-1.14,0.207,La_Nina
2012-05-29,-2.138,-1.138,0.18,La_Nina
2012-05-30,-2.108,-1.134,0.152,La_Nina
2012-05-31,-2.077,-1.129,0.122,La_Nina
2012-06-01,-2.045,-1.121,0.091,La_Nina
2012-06-02,-2.014,-1.111,0.058,La_Nina
2012-06-03,-1.983,-1.099,0.023,La_Nina
2012-06-04,-1.952,-1.085,-0.012,La_Nina
2012-06-05,-1.921,-1.069,-0.049,La_Nina
2012-06-06,-1.891,-1.052,-0.087,La_Nina
2012-06-07,-1.861,-1.034,-0.127,La_Nina
2012-06-08,-1.831,-1.014,-0.167,La_Nina
2012-06-09,-1.801,-0.994,-0.207,La_Nina
2012-06-10,-1.772,-0.973,-0.249,La_Nina
2012-06-11,-1.743,-0.952,-0.29,La_Nina
2012-06-12,-1.715,-0.93,-0.333,La_Nina
2012-06-13,-1.688,-0.908,-0.375,La_Nina
2012-06-14,-1.661,-0.887,-0.418,La_Nina
2012-06-15,-1.635,-0.865,-0.46,La_Nina
2012-06-16,-1.609,-0.844,-0.503,La_Nina
2012-06-17,-1.585,-0.824,-0.545,La_Nina
2012-06-18,-1.561,-0.805,-0.587,La_Nina
2012-06-19,-1.539,-0.786,-0.628,La_Nina
2012-06-20,-1.517,-0.77,-0.669,La_Nina
2012-06-21,-1.497,-0.754,-0.709,La_Nina
2012-06-22,-1.477,-0.74,-0.748,La_Nina
2012-06-23,-1.459,-0.728,-0.786,La_Nina
2012-06-24,-1.442,-0.718,-0.823,La_Nina
2012-06-25,-1.426,-0.71,-0.858,La_Nina
2012-06-26,-1.412,-0.705,-0.893,La_Nina
2012-06-27,-1.399,-0.702,-0.926,La_Nina
2012-06-28,-1.388,-0.702,-0.957,La_Nina
2012-06-29,-1.378,-0.705,-0.987,La_Nina
2012-06-30,-1.37,-0.712,-1.015,La_Nina
2012-07-01,-1.363,-0.721,-1.04,La_Nina
2012-07-02,-1.358,-0.735,-1.064,La_Nina
2012-07-03,-1.355,-0.751,-1.086,La_Nina
2012-07-04,-1.353,-0.771,-1.106,La_Nina
2012-07-05,-1.353,-0.793,-1.123,La_Nina
2012-07-06,-1.354,-0.818,-1.14,La_Nina
2012-07-07,-1.356,-0.845,-1.154,La_Nina
2012-07-08,-1.36,-0.874,-1.167,La_Nina
2012-07-09,-1.366,-0.905,-1.178,La_Nina
2012-07-10,-1.372,-0.938,-1.188,La_Nina
2012-07-11,-1.379,-0.972,-1.196,La_Nina
2012-07-12,-1.388,-1.006,-1.203,La_Nina
2012-07-13,-1.398,-1.042,-1.209,La_Nina
2012-07-14,-1.408,-1.078,-1.214,La_Nina
2012-07-15,-1.42,-1.114,-1.217,La_Nina
2012-07-16,-1.432,-1.149,-1.219,La_Nina
2012-07-17,-1.445,-1.185,-1.221,La_Nina
2012-07-18,-1.459,-1.22,-1.222,La_Nina
2012-07-19,-1.473,-1.254,-1.222,La_Nina
2012-07-20,-1.489,-1.287,-1.221,La_Nina
2012-07-21,-1.504,-1.319,-1.219,La_Nina
2012-07-22,-1.52,-1.349,-1.217,La_Nina
2012-07-23,-1.537,-1.377,-1.215,La_Nina
2012-07-24,-1.553,-1.402,-1.212,La_Nina
2012-07-25,-1.57,-1.426,-1.209,La_Nina
2012-07-26,-1.588,-1.447,-1.205,La_Nina
2012-07-27,-1.605,-1.464,-1.201,La_Nina
2012-07-28,-1.623,-1.479,-1.198,La_Nina
2012-07-29,-1.64,-1.49,-1.194,La_Nina
2012-07-30,-1.658,-1.497,-1.19,La_Nina
2012-07-31,-1.675,-1.5,-1.186,La_Nina
2012-08-01,-1.692,-1.499,-1.183,La_Nina
2012-08-02,-1.71,-1.494,-1.18,La_Nina
2012-08-03,-1.726,-1.484,-1.177,La_Nina
2012-08-04,-1.743,-1.471,-1.174,La_Nina
2012-08-05,-1.759,-1.453,-1.172,La_Nina
2012-08-06,-1.775,-1.433,-1.17,La_Nina
2012-08-07,-1.79,-1.409,-1.168,La_Nina
2012-08-08,-1.805,-1.383,-1.166,La_Nina
2012-08-09,-1.819,-1.354,-1.164,La_Nina
2012-08-10,-1.833,-1.322,-1.163,La_Nina
2012-08-11,-1.847,-1.289,-1.162,La_Nina
2012-08-12,-1.859,-1.255,-1.16,La_Nina
2012-08-13,-1.871,-1.219,-1.159,La_Nina
2012-08-14,-1.882,-1.182,-1.158,La_Nina
2012-08-15,-1.893,-1.144,-1.157,La_Nina
2012-08-16,-1.902,-1.106,-1.156,La_Nina
2012-08-17,-1.911,-1.068,-1.155,La_Nina
2012-08-18,-1.919,-1.029,-1.154,La_Nina
2012-08-19,-1.926,-0.992,-1.153,La_Nina
2012-08-20,-1.932,-0.955,-1.152,La_Nina
2012-08-21,-1.937,-0.919,-1.151,La_Nina
2012-08-22,-1.941,-0.884,-1.15,La_Nina
2012-08-23,-1.944,-0.852,-1.149,La_Nina
2012-08-24,-1.945,-0.821,-1.147,La_Nina
2012-08-25,-1.946,-0.792,-1.146,La_Nina
2012-08-26,-1.945,-0.766,-1.144,La_Nina
2012-08-27,-1.943,-0.742,-1.143,La_Nina
2012-08-28,-1.94,-0.722,-1.141,La_Nina
2012-08-29,-1.935,-0.705,-1.139,La_Nina
2012-08-30,-1.929,-0.691,-1.137,La_Nina
2012-08-31,-1.921,-0.682,-1.134,La_Nina
2012-09-01,-1.912,-0.677,-1.131,La_Nina
2012-09-02,-1.902,-0.676,-1.129,La_Nina
2012-09-03,-1.89,-0.68,-1.125,La_Nina
2012-09-04,-1.876,-0.688,-1.122,La_Nina
2012-09-05,-1.862,-0.699,-1.118,La_Nina
2012-09-06,-1.845,-0.714,-1.115,La_Nina
2012-09-07,-1.828,-0.732,-1.111,La_Nina
2012-09-08,-1.809,-0.753,-1.106,La_Nina
2012-09-09,-1.789,-0.777,-1.102,La_Nina
2012-09-10,-1.768,-0.803,-1.098,La_Nina
2012-09-11,-1.746,-0.831,-1.093,La_Nina
2012-09-12,-1.723,-0.862,-1.088,La_Nina
2012-09-13,-1.699,-0.893,-1.083,La_Nina
2012-09-14,-1.674,-0.926,-1.079,La_Nina
2012-09-15,-1.648,-0.96,-1.074,La_Nina
2012-09-16,-1.621,-0.995,-1.069,La_Nina
2012-09-17,-1.593,-1.03,-1.063,La_Nina
2012-09-18,-1.564,-1.066,-1.058,La_Nina
2012-09-19,-1.535,-1.101,-1.053,La_Nina
2012-09-20,-1.505,-1.136,-1.048,La_Nina
2012-09-21,-1.474,-1.17,-1.043,La_Nina
2012-09-22,-1.443,-1.204,-1.038,La_Nina
2012-09-23,-1.411,-1.236,-1.033,La_Nina
2012-09-24,-1.379,-1.268,-1.028,La_Nina
2012-09-25,-1.346,-1.297,-1.023,La_Nina
2012-09-26,-1.313,-1.324,-1.018,La_Nina
2012-09-27,-1.28,-1.349,-1.014,La_Nina
2012-09-28,-1.246,-1.372,-1.009,La_Nina
2012-09-29,-1.212,-1.392,-1.004,La_Nina
2012-09-30,-1.178,-1.409,-1.0,La_Nina
2012-10-01,-1.143,-1.422,-0.996,La_Nina
2012-10-02,-1.109,-1.432,-0.992,La_Nina
2012-10-03,-1.074,-1.439,-0.988,La_Nina
2012-10-04,-1.039,-1.442,-0.985,La_Nina
2012-10-05,-1.004,-1.442,-0.981,La_Nina
2012-10-06,-0.97,-1.439,-0.979,La_Nina
2012-10-07,-0.935,-1.432,-0.976,La_Nina
2012-10-08,-0.9,-1.423,-0.975,La_Nina
2012-10-09,-0.865,-1.411,-0.974,La_Nina
2012-10-10,-0.83,-1.395,-0.973,La_Nina
2012-10-11,-0.795,-1.378,-0.974,La_Nina
2012-10-12,-0.761,-1.357,-0.975,La_Nina
2012-10-13,-0.726,-1.335,-0.977,La_Nina
2012-10-14,-0.692,-1.309,-0.98,La_Nina
2012-10-15,-0.657,-1.282,-0.984,La_Nina
2012-10-16,-0.623,-1.252,-0.989,La_Nina
2012-10-17,-0.589,-1.22,-0.996,La_Nina
2012-10-18,-0.555,-1.186,-1.003,La_Nina
2012-10-19,-0.522,-1.151,-1.012,La_Nina
2012-10-20,-0.489,-1.113,-1.022,Neutral
2012-10-21,-0.456,-1.074,-1.034,Neutral
2012-10-22,-0.423,-1.033,-1.047,Neutral
2012-10-23,-0.391,-0.991,-1.061,Neutral
2012-10-24,-0.359,-0.947,-1.077,Neutral
2012-10-25,-0.327,-0.903,-1.095,Neutral
2012-10-26,-0.296,-0.856,-1.115,Neutral
2012-10-27,-0.265,-0.809,-1.136,Neutral
2012-10-28,-0.234,-0.761,-1.159,Neutral
2012-10-29,-0.204,-0.712,-1.184,Neutral
2012-10-30,-0.175,-0.662,-1.212,Neutral
2012-10-31,-0.146,-0.611,-1.241,Neutral
2012-11-01,-0.117,-0.56,-1.272,Neutral
2012-11-02,-0.089,-0.508,-1.305,Neutral
2012-11-03,-0.062,-0.456,-1.341,Neutral
2012-11-04,-0.035,-0.404,-1.378,Neutral
2012-11-05,-0.009,-0.352,-1.417,Neutral
2012-11-06,0.017,-0.301,-1.456,Neutral
2012-11-07,0.042,-0.249,-1.497,Neutral
2012-11-08,0.066,-0.199,-1.539,Neutral
2012-11-09,0.089,-0.149,-1.581,Neutral
2012-11-10,0.112,-0.1,-1.623,Neutral
2012-11-11,0.133,-0.053,-1.666,Neutral
2012-11-12,0.154,-0.007,-1.708,Neutral
2012-11-13,0.174,0.038,-1.75,Neutral
2012-11-14,0.193,0.08,-1.792,Neutral
2012-11-15,0.211,0.121,-1.832,Neutral
2012-11-16,0.227,0.159,-1.871,Neutral
2012-11-17,0.243,0.195,-1.909,Neutral
2012-11-18,0.258,0.228,-1.946,Neutral
2012-11-19,0.272,0.259,-1.98,Neutral
2012-11-20,0.284,0.286,-2.013,Neutral
2012-11-21,0.295,0.311,-2.043,Neutral
2012-11-22,0.305,0.332,-2.071,Neutral
2012-11-23,0.314,0.349,-2.096,Neutral
2012-11-24,0.321,0.363,-2.118,Neutral
2012-11-25,0.327,0.372,-2.136,Neutral
2012-11-26,0.332,0.378,-2.152,Neutral
2012-11-27,0.335,0.379,-2.163,Neutral
2012-11-28,0.337,0.376,-2.171,Neutral
2012-11-29,0.337,0.368,-2.174,Neutral
2012-11-30,0.336,0.355,-2.173,Neutral
2012-12-01,0.333,0.337,-2.168,Neutral
2012-12-02,0.328,0.313,-2.157,Neutral
2012-12-03,0.323,0.285,-2.142,Neutral
2012-12-04,0.315,0.252,-2.122,Neutral
2012-12-05,0.306,0.215,-2.098,Neutral
2012-12-06,0.297,0.174,-2.07,Neutral
2012-12-07,0.286,0.13,-2.038,Neutral
2012-12-08,0.273,0.083,-2.002,Neutral
2012-12-09,0.26,0.032,-1.963,Neutral
2012-12-10,0.246,-0.02,-1.92,Neutral
2012-12-11,0.232,-0.075,-1.874,Neutral
2012-12-12,0.216,-0.132,-1.825,Neutral
2012-12-13,0.2,-0.189,-1.774,Neutral
2012-12-14,0.184,-0.248,-1.719,Neutral
2012-12-15,0.167,-0.307,-1.662,Neutral
2012-12-16,0.15,-0.366,-1.603,Neutral
2012-12-17,0.132,-0.426,-1.542,Neutral
2012-12-18,0.114,-0.485,-1.479,Neutral
2012-12-19,0.097,-0.542,-1.414,Neutral
2012-12-20,0.079,-0.599,-1.348,Neutral
2012-12-21,0.062,-0.654,-1.28,Neutral
2012-12-22,0.044,-0.707,-1.211,Neutral
2012-12-23,0.027,-0.758,-1.141,Neutral
2012-12-24,0.011,-0.806,-1.071,Neutral
2012-12-25,-0.005,-0.851,-0.999,Neutral
2012-12-26,-0.021,-0.892,-0.928,Neutral
2012-12-27,-0.036,-0.93,-0.856,Neutral
2012-12-28,-0.05,-0.964,-0.784,Neutral
2012-12-29,-0.063,-0.993,-0.713,Neutral
2012-12-30,-0.075,-1.017,-0.642,Neutral
2012-12-31,-0.086,-1.036,-0.571,Neutral
2013-01-01,-0.096,-1.049,-0.501,Neutral
2013-01-02,-0.105,-1.057,-0.432,Neutral
2013-01-03,-0.113,-1.059,-0.363,Neutral
2013-01-04,-0.119,-1.055,-0.296,Neutral
2013-01-05,-0.124,-1.046,-0.23,Neutral
2013-01-06,-0.128,-1.033,-0.165,Neutral
2013-01-07,-0.131,-1.015,-0.1,Neutral
2013-01-08,-0.133,-0.993,-0.037,Neutral
2013-01-09,-0.134,-0.968,0.025,Neutral
2013-01-10,-0.133,-0.938,0.087,Neutral
2013-01-11,-0.132,-0.906,0.147,Neutral
2013-01-12,-0.129,-0.871,0.206,Neutral
2013-01-13,-0.125,-0.833,0.264,Neutral
2013-01-14,-0.12,-0.793,0.321,Neutral
2013-01-15,-0.114,-0.75,0.377,Neutral
2013-01-16,-0.107,-0.707,0.432,Neutral
2013-01-17,-0.099,-0.661,0.485,Neutral
2013-01-18,-0.09,-0.615,0.538,Neutral
2013-01-19,-0.08,-0.568,0.589,Neutral
2013-01-20,-0.069,-0.521,0.639,Neutral
2013-01-21,-0.056,-0.473,0.688,Neutral
2013-01-22,-0.043,-0.426,0.735,Neutral
2013-01-23,-0.029,-0.379,0.782,Neutral
2013-01-24,-0.014,-0.333,0.827,Neutral
2013-01-25,0.002,-0.288,0.871,Neutral
2013-01-26,0.019,-0.244,0.913,Neutral
2013-01-27,0.037,-0.202,0.955,Neutral
2013-01-28,0.056,-0.163,0.994,Neutral
2013-01-29,0.075,-0.125,1.033,Neutral
2013-01-30,0.096,-0.09,1.07,Neutral
2013-01-31,0.117,-0.058,1.106,Neutral
2013-02-01,0.14,-0.03,1.141,Neutral
2013-02-02,0.163,-0.005,1.174,Neutral
2013-02-03,0.187,0.017,1.205,Neutral
2013-02-04,0.211,0.036,1.235,Neutral
2013-02-05,0.237,0.051,1.264,Neutral
2013-02-06,0.262,0.063,1.291,Neutral
2013-02-07,0.289,0.073,1.317,Neutral
2013-02-08,0.315,0.08,1.341,Neutral
2013-02-09,0.342,0.085,1.363,Neutral
2013-02-10,0.369,0.087,1.384,Neutral
2013-02-11,0.396,0.087,1.403,Neutral
2013-02-12,0.423,0.085,1.42,Neutral
2013-02-13,0.45,0.081,1.436,Neutral
2013-02-14,0.477,0.076,1.45,Neutral
2013-02-15,0.504,0.069,1.462,El_Nino
2013-02-16,0.53,0.06,1.472,El_Nino
2013-02-17,0.556,0.051,1.481,El_Nino
2013-02-18,0.582,0.04,1.487,El_Nino
2013-02-19,0.607,0.029,1.492,El_Nino
2013-02-20,0.631,0.017,1.494,El_Nino
2013-02-21,0.654,0.004,1.495,El_Nino
2013-02-22,0.677,-0.01,1.494,El_Nino
2013-02-23,0.699,-0.023,1.49,El_Nino
2013-02-24,0.72,-0.037,1.485,El_Nino
2013-02-25,0.74,-0.05,1.477,El_Nino
2013-02-26,0.759,-0.064,1.468,El_Nino
2013-02-27,0.776,-0.077,1.456,El_Nino
2013-02-28,0.792,-0.089,1.442,El_Nino
2013-03-01,0.807,-0.101,1.426,El_Nino
2013-03-02,0.82,-0.113,1.407,El_Nino
2013-03-03,0.832,-0.123,1.387,El_Nino
2013-03-04,0.843,-0.132,1.364,El_Nino
2013-03-05,0.852,-0.141,1.34,El_Nino
2013-03-06,0.861,-0.149,1.313,El_Nino
2013-03-07,0.868,-0.157,1.286,El_Nino
2013-03-08,0.875,-0.164,1.257,El_Nino
2013-03-09,0.881,-0.17,1.226,El_Nino
2013-03-10,0.886,-0.176,1.194,El_Nino
2013-03-11,0.891,-0.181,1.161,El_Nino
2013-03-12,0.895,-0.186,1.128,El_Nino
2013-03-13,0.899,-0.191,1.093,El_Nino
2013-03-14,0.903,-0.195,1.058,El_Nino
2013-03-15,0.907,-0.198,1.022,El_Nino
2013-03-16,0.91,-0.202,0.986,El_Nino
2013-03-17,0.914,-0.205,0.949,El_Nino
2013-03-18,0.918,-0.208,0.913,El_Nino
2013-03-19,0.923,-0.21,0.876,El_Nino
2013-03-20,0.927,-0.213,0.839,El_Nino
2013-03-21,0.933,-0.215,0.803,El_Nino
2013-03-22,0.938,-0.217,0.767,El_Nino
2013-03-23,0.945,-0.22,0.731,El_Nino
2013-03-24,0.953,-0.222,0.696,El_Nino
2013-03-25,0.961,-0.224,0.662,El_Nino
2013-03-26,0.971,-0.226,0.629,El_Nino
2013-03-27,0.981,-0.228,0.597,El_Nino
2013-03-28,0.993,-0.231,0.566,El_Nino
2013-03-29,1.006,-0.233,0.536,El_Nino
2013-03-30,1.021,-0.236,0.508,El_Nino
2013-03-31,1.037,-0.239,0.481,El_Nino
2013-04-01,1.055,-0.242,0.456,El_Nino
2013-04-02,1.075,-0.246,0.432,El_Nino
2013-04-03,1.097,-0.25,0.41,El_Nino
2013-04-04,1.119,-0.254,0.391,El_Nino
2013-04-05,1.144,-0.258,0.372,El_Nino
2013-04-06,1.169,-0.262,0.356,El_Nino
2013-04-07,1.195,-0.267,0.341,El_Nino
2013-04-08,1.222,-0.272,0.328,El_Nino
2013-04-09,1.249,-0.277,0.316,El_Nino
2013-04-10,1.276,-0.282,0.306,El_Nino
2013-04-11,1.304,-0.287,0.298,El_Nino
2013-04-12,1.332,-0.292,0.291,El_Nino
2013-04-13,1.36,-0.297,0.285,El_Nino
2013-04-14,1.387,-0.302,0.281,El_Nino
2013-04-15,1.414,-0.307,0.278,El_Nino
2013-04-16,1.44,-0.313,0.277,El_Nino
2013-04-17,1.465,-0.318,0.277,El_Nino
2013-04-18,1.489,-0.323,0.278,El_Nino
2013-04-19,1.512,-0.327,0.281,El_Nino
2013-04-20,1.534,-0.332,0.285,El_Nino
2013-04-21,1.554,-0.337,0.29,El_Nino
2013-04-22,1.572,-0.341,0.297,El_Nino
2013-04-23,1.588,-0.345,0.304,El_Nino
2013-04-24,1.602,-0.349,0.313,El_Nino
2013-04-25,1.613,-0.353,0.323,El_Nino
2013-04-26,1.622,-0.356,0.334,El_Nino
2013-04-27,1.629,-0.359,0.346,El_Nino
2013-04-28,1.633,-0.362,0.359,El_Nino
2013-04-29,1.633,-0.364,0.374,El_Nino
2013-04-30,1.631,-0.366,0.389,El_Nino
2013-05-01,1.624,-0.367,0.405,El_Nino
2013-05-02,1.615,-0.368,0.422,El_Nino
2013-05-03,1.602,-0.369,0.439,El_Nino
2013-05-04,1.586,-0.369,0.458,El_Nino
2013-05-05,1.567,-0.369,0.477,El_Nino
2013-05-06,1.546,-0.369,0.496,El_Nino
2013-05-07,1.522,-0.369,0.515,El_Nino
2013-05-08,1.496,-0.369,0.535,El_Nino
2013-05-09,1.469,-0.368,0.554,El_Nino
2013-05-10,1.439,-0.368,0.573,El_Nino
2013-05-11,1.408,-0.368,0.592,El_Nino
2013-05-12,1.376,-0.367,0.61,El_Nino
2013-05-13,1.344,-0.367,0.627,El_Nino
2013-05-14,1.31,-0.367,0.644,El_Nino
2013-05-15,1.276,-0.368,0.659,El_Nino
2013-05-16,1.242,-0.369,0.674,El_Nino
2013-05-17,1.208,-0.37,0.687,El_Nino
2013-05-18,1.174,-0.371,0.698,El_Nino
2013-05-19,1.141,-0.374,0.709,El_Nino
2013-05-20,1.108,-0.376,0.717,El_Nino
2013-05-21,1.077,-0.38,0.723,El_Nino
2013-05-22,1.047,-0.384,0.728,El_Nino
2013-05-23,1.018,-0.388,0.73,El_Nino
2013-05-24,0.991,-0.394,0.73,El_Nino
2013-05-25,0.966,-0.4,0.728,El_Nino
2013-05-26,0.943,-0.407,0.722,El_Nino
2013-05-27,0.923,-0.415,0.714,El_Nino
2013-05-28,0.906,-0.425,0.704,El_Nino
2013-05-29,0.891,-0.435,0.69,El_Nino
2013-05-30,0.88,-0.446,0.673,El_Nino
2013-05-31,0.872,-0.459,0.652,El_Nino
2013-06-01,0.868,-0.472,0.628,El_Nino
2013-06-02,0.867,-0.487,0.601,El_Nino
2013-06-03,0.871,-0.504,0.57,El_Nino
2013-06-04,0.878,-0.521,0.536,El_Nino
2013-06-05,0.888,-0.539,0.499,El_Nino
2013-06-06,0.901,-0.559,0.461,El_Nino
2013-06-07,0.917,-0.579,0.42,El_Nino
2013-06-08,0.937,-0.6,0.377,El_Nino
2013-06-09,0.958,-0.622,0.334,El_Nino
2013-06-10,0.982,-0.645,0.289,El_Nino
2013-06-11,1.008,-0.669,0.243,El_Nino
2013-06-12,1.037,-0.693,0.198,El_Nino
2013-06-13,1.067,-0.717,0.152,El_Nino
2013-06-14,1.098,-0.742,0.106,El_Nino
2013-06-15,1.131,-0.767,0.062,El_Nino
2013-06-16,1.165,-0.793,0.018,El_Nino
2013-06-17,1.2,-0.819,-0.025,El_Nino
2013-06-18,1.236,-0.845,-0.065,El_Nino
2013-06-19,1.273,-0.871,-0.104,El_Nino
2013-06-20,1.31,-0.897,-0.141,El_Nino
2013-06-21,1.347,-0.923,-0.175,El_Nino
2013-06-22,1.385,-0.949,-0.205,El_Nino
2013-06-23,1.422,-0.975,-0.233,El_Nino
2013-06-24,1.459,-1.001,-0.257,El_Nino
2013-06-25,1.495,-1.026,-0.276,El_Nino
2013-06-26,1.53,-1.051,-0.292,El_Nino
2013-06-27,1.565,-1.076,-0.303,El_Nino
2013-06-28,1.598,-1.099,-0.309,El_Nino
2013-06-29,1.631,-1.123,-0.309,El_Nino
2013-06-30,1.661,-1.146,-0.304,El_Nino
2013-07-01,1.69,-1.167,-0.293,El_Nino
2013-07-02,1.717,-1.189,-0.276,El_Nino
2013-07-03,1.742,-1.209,-0.253,El_Nino
2013-07-04,1.766,-1.228,-0.224,El_Nino
2013-07-05,1.787,-1.247,-0.191,El_Nino
2013-07-06,1.807,-1.265,-0.153,El_Nino
2013-07-07,1.826,-1.281,-0.111,El_Nino
2013-07-08,1.842,-1.297,-0.065,El_Nino
